match_id,url,competition,round,date,time,venue,spectators,referee,assistants,home_team,away_team,score,score_home,score_away,halftime,coach_home,coach_away,ok,error
3866047,https://www.oefb.at/Spiel/Druck/3866047/,Oberliga Nord,2. Runde,16.08.2025,16:00,,130,Paul Prosen,Senaid Covic; Thomas Wamberger,ESV Raiffeisen St.Michael,SC Tactix Liezen,0:0,0,0,0:0,Kevin Karner,Gernot Stradner,True,
3866074,https://www.oefb.at/Spiel/Druck/3866074/,Oberliga Nord,2. Runde,16.08.2025,16:00,Team 24 (Birkenstadion St.Lorenzen) (Sportplatz St. Lorenzen),120,"Daniel Hofer , MBA","Ing. BSc. Klaus Temmel , MA; Ing. Matthias Binder",SV McDonald´s St. Lorenzen / Knf.,Kapfenberger SV Amat.,0:0,0,0,0:0,Robert Früstük,"Matthias Puschl , BA",True,
3866058,https://www.oefb.at/Spiel/Druck/3866058/,Oberliga Nord,2. Runde,15.08.2025,18:30,,500,Manuel Reinbacher,DI (FH) Can Cetin; Stefan Manfred Eisner,EKRO Tus Krieglach,Mürzzuschlag ESV,1:1,1,1,1:0,Robert Hofbauer,Kurt Taferner,True,
3866096,https://www.oefb.at/Spiel/Druck/3866096/,Oberliga Nord,2. Runde,15.08.2025,17:00,Stadion Judenburg (Sportplatz Judenburg),300,DI Peter Bürscher,Daniel Steuber; Jürgen Reiter,FC Stadtwerke Judenburg,"ESV ""Barbershop Arena"" Knittelfeld",1:1,1,1,0:1,Heinz Thonhofer,Siegfried Rasswalder,True,
3866081,https://www.oefb.at/Spiel/Druck/3866081/,Oberliga Nord,2. Runde,14.08.2025,19:30,St. Peter am Kammersberg (Josef Leitner Stadion) (Josef Leitner Stadion),400,"Kevin Walzl , BA",Martin Lödl; Roland Gierer,St. Peter / Kbg.,FC E - Werk Kindberg - Mürzhofen,5:3,5,3,4:0,Norbert Würger,Rene Pitter,True,
3866186,https://www.oefb.at/Spiel/Druck/3866186/,Oberliga Nord,2. Runde,14.08.2025,19:00,ATV-Riesneralm-Arena Irdning (Sportplatz Irdning),250,Stojan Vukota,Johann Kresche; Ilija Markusic,ATV MERCANDO Irdning,SC Kutlesa Forstbedarf St.Peter - Freienstein,2:0,2,0,1:0,Karl Dusvald,Hannes Haberl,True,
3866102,https://www.oefb.at/Spiel/Druck/3866102/,Oberliga Nord,2. Runde,14.08.2025,18:15,Grimming Stadion Bad Mitterndorf (Sportplatz Bad Mitterndorf),150,Stefan Grasser,Günther Braunstein; Ing. Samy Baghdady,Bad Mitterndorf,FC Zeltweg,0:2,0,2,0:1,Rene Ziller,Marco Dorner,True,
3866087,https://www.oefb.at/Spiel/Druck/3866087/,Oberliga Nord,3. Runde,24.08.2025,17:00,Mürzzuschlag (Städtische Sportanlage) (Sportplatz Mürzzuschlag ESV),250,Heimo Blümel,Harald Ranz; Mag. (FH) Stephan Koren,Mürzzuschlag ESV,ESV Raiffeisen St.Michael,5:4,5,4,2:2,Kurt Taferner,Kevin Karner,True,
3866084,https://www.oefb.at/Spiel/Druck/3866084/,Oberliga Nord,3. Runde,22.08.2025,19:00,,200,"Ing. BSc. Klaus Temmel , MA",Shpresim Kramoviku; Ing. Hubert Adam,"ESV ""Barbershop Arena"" Knittelfeld",ATV MERCANDO Irdning,0:2,0,2,0:1,Siegfried Rasswalder,Karl Dusvald,True,
3866038,https://www.oefb.at/Spiel/Druck/3866038/,Oberliga Nord,3. Runde,22.08.2025,19:00,,500,Tarik Sahbegovic,Patrick Strini; Stefan Manfred Eisner,FC E - Werk Kindberg - Mürzhofen,EKRO Tus Krieglach,5:0,5,0,1:0,Rene Pitter,Robert Hofbauer,True,
3866196,https://www.oefb.at/Spiel/Druck/3866196/,Oberliga Nord,3. Runde,22.08.2025,19:00,SC Liezen Stadion (Kunstrasen),400,"DI Alexander Pintscher , BSc",Christian Birnstingl; Dominik Salzger,SC Tactix Liezen,Bad Mitterndorf,4:1,4,1,1:0,Gernot Stradner,Rene Ziller,True,
3866027,https://www.oefb.at/Spiel/Druck/3866027/,Oberliga Nord,3. Runde,22.08.2025,18:30,Aichfeldstadion Zeltweg (Aichfeldstadion Hauptfeld),350,Dalibor Popovic,Zvonimir Mestrovic; Fabio Claudio Kreiner,FC Zeltweg,SV McDonald´s St. Lorenzen / Knf.,2:1,2,1,1:1,Marco Dorner,Robert Früstük,True,
3866100,https://www.oefb.at/Spiel/Druck/3866100/,Oberliga Nord,3. Runde,22.08.2025,18:30,,200,Gerhard Kressl,Ewald Dolliner; Franz Hofer,Kapfenberger SV Amat.,FC Stadtwerke Judenburg,1:0,1,0,0:0,"Matthias Puschl , BA",,True,
3866150,https://www.oefb.at/Spiel/Druck/3866150/,Oberliga Nord,3. Runde,22.08.2025,18:30,Sportplatz Sc St.Peter/Fr. (St. Peter/Fr. Hauptfeld),200,Mag. Patrick Schenke,Dr. Andreas Joham; Gabrijell Marki,SC Kutlesa Forstbedarf St.Peter - Freienstein,St. Peter / Kbg.,2:0,2,0,2:0,Hannes Haberl,Norbert Würger,True,
3866049,https://www.oefb.at/Spiel/Druck/3866049/,Oberliga Nord,4. Runde,31.08.2025,17:00,,250,Shpresim Kramoviku,Dr. Andreas Joham; Bejtush Sejdiu,Bad Mitterndorf,Mürzzuschlag ESV,2:2,2,2,1:0,Rene Ziller,Kurt Taferner,True,
3866171,https://www.oefb.at/Spiel/Druck/3866171/,Oberliga Nord,4. Runde,30.08.2025,18:00,St. Peter am Kammersberg (Josef Leitner Stadion) (Josef Leitner Stadion),300,Stefan Ranzenmayr,Miro Ilic; Janik Gierer,St. Peter / Kbg.,"ESV ""Barbershop Arena"" Knittelfeld",2:0,2,0,1:0,Norbert Würger,Siegfried Rasswalder,True,
3866098,https://www.oefb.at/Spiel/Druck/3866098/,Oberliga Nord,4. Runde,30.08.2025,17:00,Sportplatz Esv St.Michael (Sportplatz St. Michael),150,Gerhard Kressl,Gottfried Greistorfer; Günther Pachler,ESV Raiffeisen St.Michael,FC E - Werk Kindberg - Mürzhofen,1:4,1,4,0:2,Kevin Karner,Rene Pitter,True,
3866156,https://www.oefb.at/Spiel/Druck/3866156/,Oberliga Nord,4. Runde,29.08.2025,19:00,,350,Mag. Patrick Schenke,Dr. Andreas Joham; Toni Mamusa,ATV MERCANDO Irdning,Kapfenberger SV Amat.,1:2,1,2,0:0,Karl Dusvald,"Matthias Puschl , BA",True,
3866138,https://www.oefb.at/Spiel/Druck/3866138/,Oberliga Nord,4. Runde,29.08.2025,19:00,Aichfeldstadion Zeltweg (Aichfeldstadion Hauptfeld),250,DI,Ing. Jasmin Mehmedinovic; Ing. Kevin Fersch,FC Zeltweg,SC Tactix Liezen,4:3,4,3,2:1,Marco Dorner,Gernot Stradner,True,
3866077,https://www.oefb.at/Spiel/Druck/3866077/,Oberliga Nord,4. Runde,29.08.2025,18:30,,250,Michael Riedel,Thomas Fluch; Filip Blazevic,EKRO Tus Krieglach,SC Kutlesa Forstbedarf St.Peter - Freienstein,0:1,0,1,0:1,Robert Hofbauer,Hannes Haberl,True,
3866152,https://www.oefb.at/Spiel/Druck/3866152/,Oberliga Nord,4. Runde,29.08.2025,18:00,Team 24 (Birkenstadion St.Lorenzen),250,"Kevin Walzl , BA",Gerhard Wango; Stefan Ranzenmayr,SV McDonald´s St. Lorenzen / Knf.,FC Stadtwerke Judenburg,1:1,1,1,1:0,Robert Früstük,,True,
3866128,https://www.oefb.at/Spiel/Druck/3866128/,Oberliga Nord,5. Runde,06.09.2025,18:00,Mürzzuschlag (Städtische Sportanlage) (Sportplatz Mürzzuschlag ESV),100,Stefan Ranzenmayr,Marcel Rößler; Miroslav Stojkovic,Mürzzuschlag ESV,FC Zeltweg,1:5,1,5,1:2,Kurt Taferner,Marco Dorner,True,
3866136,https://www.oefb.at/Spiel/Druck/3866136/,Oberliga Nord,5. Runde,06.09.2025,17:00,,200,Ing. Daniel Renner-Paul,"Daniel Hofer , MBA; Elvedin Beganovic",FC Stadtwerke Judenburg,ATV MERCANDO Irdning,3:0,3,0,0:0,Heinz Thonhofer,Karl Dusvald,True,
3866026,https://www.oefb.at/Spiel/Druck/3866026/,Oberliga Nord,5. Runde,06.09.2025,16:30,Stadion Kindbergdörfl Storchennest (Sportplatz Kindberg-Mürzhofen),150,Dominik Salzger,Robert Primus; Rafael Pöschl,FC E - Werk Kindberg - Mürzhofen,Bad Mitterndorf,4:1,4,1,1:0,Rene Pitter,Rene Ziller,True,
3866109,https://www.oefb.at/Spiel/Druck/3866109/,Oberliga Nord,5. Runde,06.09.2025,16:15,Sportplatz Sc St.Peter/Fr. (St. Peter/Fr. Hauptfeld),250,Harald Ranz,"Werner Harrer; DI Alexander Pintscher , BSc",SC Kutlesa Forstbedarf St.Peter - Freienstein,ESV Raiffeisen St.Michael,4:0,4,0,2:0,Hannes Haberl,Kevin Karner,True,
3866105,https://www.oefb.at/Spiel/Druck/3866105/,Oberliga Nord,5. Runde,05.09.2025,19:00,,150,Gerald Mock,Alem Kulasin; Alfred Kislick,"ESV ""Barbershop Arena"" Knittelfeld",EKRO Tus Krieglach,5:0,5,0,2:0,Siegfried Rasswalder,Robert Hofbauer,True,
3866140,https://www.oefb.at/Spiel/Druck/3866140/,Oberliga Nord,5. Runde,05.09.2025,19:00,SC Liezen Stadion (Kunstrasen),,Jörg Hofgartner,Agron Ziberi; Engelbert Schlegl,SC Tactix Liezen,SV McDonald´s St. Lorenzen / Knf.,4:1,4,1,2:0,Gernot Stradner,Robert Früstük,True,
3866076,https://www.oefb.at/Spiel/Druck/3866076/,Oberliga Nord,5. Runde,05.09.2025,18:30,,150,Serdar Altun,Herbert Klamminger; Helmut Nestler,Kapfenberger SV Amat.,St. Peter / Kbg.,0:1,0,1,0:1,"Matthias Puschl , BA",Norbert Würger,True,
3866033,https://www.oefb.at/Spiel/Druck/3866033/,Oberliga Nord,6. Runde,14.09.2025,16:00,Grimming Stadion Bad Mitterndorf (Sportplatz Bad Mitterndorf),200,Manuel Reinbacher,Erwin Komornyik; Tarik Sahbegovic,Bad Mitterndorf,SC Kutlesa Forstbedarf St.Peter - Freienstein,0:0,0,0,0:0,Rene Ziller,Hannes Haberl,True,
3866199,https://www.oefb.at/Spiel/Druck/3866199/,Oberliga Nord,6. Runde,13.09.2025,16:00,,150,Roland Gierer,Martin Lödl; Thomas Fluch,ESV Raiffeisen St.Michael,"ESV ""Barbershop Arena"" Knittelfeld",0:0,0,0,0:0,Kevin Karner,Siegfried Rasswalder,True,
3866188,https://www.oefb.at/Spiel/Druck/3866188/,Oberliga Nord,6. Runde,13.09.2025,16:00,Team 24 (Birkenstadion St.Lorenzen),160,Senaid Covic,"Alexander Lappi , MSc; Josef Passat",SV McDonald´s St. Lorenzen / Knf.,ATV MERCANDO Irdning,4:2,4,2,2:1,Robert Früstük,Karl Dusvald,True,
3866161,https://www.oefb.at/Spiel/Druck/3866161/,Oberliga Nord,6. Runde,12.09.2025,19:00,SC Liezen Stadion (Kunstrasen),245,Roland Schweiger,Fabio-Luca Stadler; Julian Streit,SC Tactix Liezen,Mürzzuschlag ESV,1:2,1,2,0:2,Gernot Stradner,Kurt Taferner,True,
3866179,https://www.oefb.at/Spiel/Druck/3866179/,Oberliga Nord,6. Runde,12.09.2025,19:00,St. Peter am Kammersberg (Josef Leitner Stadion) (Josef Leitner Stadion),222,Christian Stockreiter,Stefan Grasser; Michael Blasonig,St. Peter / Kbg.,FC Stadtwerke Judenburg,1:1,1,1,1:1,Norbert Würger,Heinz Thonhofer,True,
3866112,https://www.oefb.at/Spiel/Druck/3866112/,Oberliga Nord,6. Runde,12.09.2025,18:30,,300,Stefan Ranzenmayr,Nedim Zahirovic; Miroslav Stojkovic,EKRO Tus Krieglach,Kapfenberger SV Amat.,0:4,0,4,0:1,Robert Hofbauer,"Matthias Puschl , BA",True,
3866185,https://www.oefb.at/Spiel/Druck/3866185/,Oberliga Nord,6. Runde,12.09.2025,18:30,Aichfeldstadion Zeltweg (Aichfeldstadion Hauptfeld),251,Sascha Koprivnik,Ing. Jasmin Mehmedinovic; Stefan Manfred Eisner,FC Zeltweg,FC E - Werk Kindberg - Mürzhofen,1:5,1,5,1:3,Marco Dorner,Rene Pitter,True,
3866066,https://www.oefb.at/Spiel/Druck/3866066/,Oberliga Nord,7. Runde,20.09.2025,17:00,Mürzzuschlag (Städtische Sportanlage),100,"Alexander Lappi , MSc",Gerald Bauernfeind; Wilfried Adam,Mürzzuschlag ESV,SV McDonald´s St. Lorenzen / Knf.,1:1,1,1,1:0,Kurt Taferner,Robert Früstük,True,
3866023,https://www.oefb.at/Spiel/Druck/3866023/,Oberliga Nord,7. Runde,20.09.2025,16:00,,150,"Ing. BSc. Klaus Temmel , MA",Ing. Hubert Adam; Ing. Matthias Binder,FC Stadtwerke Judenburg,EKRO Tus Krieglach,5:0,5,0,2:0,Heinz Thonhofer,Robert Hofbauer,True,
3866176,https://www.oefb.at/Spiel/Druck/3866176/,Oberliga Nord,7. Runde,20.09.2025,15:00,Sportplatz Sc St.Peter/Fr. (St. Peter/Fr. Hauptfeld),350,Heimo Blümel,"DI Alexander Pintscher , BSc; Rafael Pöschl",SC Kutlesa Forstbedarf St.Peter - Freienstein,FC Zeltweg,1:0,1,0,0:0,Hannes Haberl,Alexandra Preiss,True,
3866051,https://www.oefb.at/Spiel/Druck/3866051/,Oberliga Nord,7. Runde,19.09.2025,19:00,,200,Manuel Reinbacher,Tarik Sahbegovic; Patrick Windisch,ATV MERCANDO Irdning,St. Peter / Kbg.,1:2,1,2,0:1,Karl Dusvald,Norbert Würger,True,
3866078,https://www.oefb.at/Spiel/Druck/3866078/,Oberliga Nord,7. Runde,19.09.2025,19:00,,250,DI Dominik Grasser,Mag. Patrick Schenke; Kurt Duschek,"ESV ""Barbershop Arena"" Knittelfeld",Bad Mitterndorf,2:0,2,0,1:0,Siegfried Rasswalder,Rene Ziller,True,
3866088,https://www.oefb.at/Spiel/Druck/3866088/,Oberliga Nord,7. Runde,19.09.2025,19:00,,250,Fabio-Luca Stadler,Martin Plank; Daniel Felber,FC E - Werk Kindberg - Mürzhofen,SC Tactix Liezen,4:1,4,1,1:0,Rene Pitter,Gernot Stradner,True,
3866050,https://www.oefb.at/Spiel/Druck/3866050/,Oberliga Nord,7. Runde,19.09.2025,18:30,,150,Stojan Vukota,Wolfgang Pucher; Marco Pircher,Kapfenberger SV Amat.,ESV Raiffeisen St.Michael,1:1,1,1,0:1,"Matthias Puschl , BA",Kevin Karner,True,
3866180,https://www.oefb.at/Spiel/Druck/3866180/,Oberliga Nord,8. Runde,27.09.2025,17:00,Mürzzuschlag (Städtische Sportanlage),300,Salhudin Causevic,Johann Gruber; Matthias Schweighofer,Mürzzuschlag ESV,FC E - Werk Kindberg - Mürzhofen,0:5,0,5,0:2,Kurt Taferner,Rene Pitter,True,
3866121,https://www.oefb.at/Spiel/Druck/3866121/,Oberliga Nord,8. Runde,27.09.2025,16:00,Grimming Stadion Bad Mitterndorf (Sportplatz Bad Mitterndorf),150,Daniel Kreiner,Wilfried Adam; Gottfried Greistorfer,Bad Mitterndorf,Kapfenberger SV Amat.,0:1,0,1,0:0,Rene Ziller,"Matthias Puschl , BA",True,
3866085,https://www.oefb.at/Spiel/Druck/3866085/,Oberliga Nord,8. Runde,27.09.2025,16:00,,200,Mag. Patrick Schenke,Julian Edlinger; Rene Krinner,ESV Raiffeisen St.Michael,FC Stadtwerke Judenburg,1:5,1,5,1:3,Kevin Karner,Heinz Thonhofer,True,
3866137,https://www.oefb.at/Spiel/Druck/3866137/,Oberliga Nord,8. Runde,27.09.2025,16:00,Team 24 (Birkenstadion St.Lorenzen),250,Heimo Blümel,"Harald Ranz; Martin Kriehuber , MEd BEd",SV McDonald´s St. Lorenzen / Knf.,St. Peter / Kbg.,4:1,4,1,1:0,Robert Früstük,Norbert Würger,True,
3866133,https://www.oefb.at/Spiel/Druck/3866133/,Oberliga Nord,8. Runde,26.09.2025,19:00,Aichfeldstadion Zeltweg (Aichfeldstadion Hauptfeld),555,Mario Vonic,Christian Muresan; Alexander Tieber,FC Zeltweg,"ESV ""Barbershop Arena"" Knittelfeld",1:1,1,1,0:0,Marco Dorner,Siegfried Rasswalder,True,
3866062,https://www.oefb.at/Spiel/Druck/3866062/,Oberliga Nord,8. Runde,26.09.2025,19:00,SC Liezen Stadion (Kunstrasen),250,Christian Birnstingl,Erwin Komornyik; Johann Kresche,SC Tactix Liezen,SC Kutlesa Forstbedarf St.Peter - Freienstein,2:3,2,3,0:2,Gernot Stradner,Hannes Haberl,True,
3866192,https://www.oefb.at/Spiel/Druck/3866192/,Oberliga Nord,8. Runde,26.09.2025,18:30,,200,Werner Harrer,"Klaus Brunner; Josip Jelic , BA",EKRO Tus Krieglach,ATV MERCANDO Irdning,3:1,3,1,2:0,Robert Hofbauer,Karl Dusvald,True,
3866200,https://www.oefb.at/Spiel/Druck/3866200/,Oberliga Nord,9. Runde,05.10.2025,15:00,Stadion Judenburg (Sportplatz Judenburg),120,Dalibor Popovic,Anton Strablegg; Franz Hofer,FC Stadtwerke Judenburg,Bad Mitterndorf,5:2,5,2,2:2,Heinz Thonhofer,Rene Ziller,True,
3866159,https://www.oefb.at/Spiel/Druck/3866159/,Oberliga Nord,9. Runde,05.10.2025,14:30,St. Peter am Kammersberg (Josef Leitner Stadion) (Josef Leitner Stadion),300,Mag.,Sascha Koprivnik; Patrick Strini,St. Peter / Kbg.,EKRO Tus Krieglach,2:1,2,1,1:0,Norbert Würger,Robert Hofbauer,True,
3866146,https://www.oefb.at/Spiel/Druck/3866146/,Oberliga Nord,9. Runde,04.10.2025,17:00,Sportplatz Sc St.Peter/Fr. (St. Peter/Fr. Hauptfeld),100,Shpresim Kramoviku,"Ing. BSc. Klaus Temmel , MA; Engelbert Schlegl",SC Kutlesa Forstbedarf St.Peter - Freienstein,Mürzzuschlag ESV,1:1,1,1,1:0,Hannes Haberl,Kurt Taferner,True,
3866061,https://www.oefb.at/Spiel/Druck/3866061/,Oberliga Nord,9. Runde,03.10.2025,19:00,,180,Tarik Sahbegovic,DI (FH) Can Cetin; Kurt Umschaden,ATV MERCANDO Irdning,ESV Raiffeisen St.Michael,1:4,1,4,1:1,Karl Dusvald,Kevin Karner,True,
3866064,https://www.oefb.at/Spiel/Druck/3866064/,Oberliga Nord,9. Runde,03.10.2025,19:00,,200,"Markus Lamb , MA",Franz Leitinger; Reinhold Summer,"ESV ""Barbershop Arena"" Knittelfeld",SC Tactix Liezen,0:2,0,2,0:2,Siegfried Rasswalder,Gernot Stradner,True,
3866029,https://www.oefb.at/Spiel/Druck/3866029/,Oberliga Nord,9. Runde,03.10.2025,19:00,,100,Stefan Ranzenmayr,Martin Lödl; Thomas Fluch,FC E - Werk Kindberg - Mürzhofen,SV McDonald´s St. Lorenzen / Knf.,5:0,5,0,3:0,Rene Pitter,Robert Früstük,True,
3866068,https://www.oefb.at/Spiel/Druck/3866068/,Oberliga Nord,9. Runde,03.10.2025,18:30,,120,Salhudin Causevic,DI Samir Hodzic; Ilirjan Xheka,Kapfenberger SV Amat.,FC Zeltweg,4:2,4,2,1:1,"Matthias Puschl , BA",Marco Dorner,True,
3866092,https://www.oefb.at/Spiel/Druck/3866092/,Oberliga Nord,10. Runde,12.10.2025,15:00,,400,Shpresim Kramoviku,Mag. Adnan Dambo; Jakob Bouacha,Bad Mitterndorf,ATV MERCANDO Irdning,0:0,0,0,0:0,Rene Ziller,Karl Dusvald,True,
3866021,https://www.oefb.at/Spiel/Druck/3866021/,Oberliga Nord,10. Runde,11.10.2025,19:00,Mürzzuschlag (Städtische Sportanlage) (Sportplatz Mürzzuschlag ESV),180,Martin Lödl,Roland Gierer; Nedim Zahirovic,Mürzzuschlag ESV,"ESV ""Barbershop Arena"" Knittelfeld",3:0,3,0,0:0,Kurt Taferner,Siegfried Rasswalder,True,
3866086,https://www.oefb.at/Spiel/Druck/3866086/,Oberliga Nord,10. Runde,11.10.2025,15:00,Sportplatz Esv St.Michael (Sportplatz St. Michael),250,Dominik Salzger,"Christian Birnstingl; DI Alexander Pintscher , BSc",ESV Raiffeisen St.Michael,St. Peter / Kbg.,2:5,2,5,1:3,Kevin Karner,Norbert Würger,True,
3866070,https://www.oefb.at/Spiel/Druck/3866070/,Oberliga Nord,10. Runde,11.10.2025,15:00,Team 24 (Birkenstadion St.Lorenzen),120,Salhudin Causevic,Serdar Altun; Franz Freißmuth,SV McDonald´s St. Lorenzen / Knf.,EKRO Tus Krieglach,3:0,3,0,1:0,Robert Früstük,Robert Hofbauer,True,
3866122,https://www.oefb.at/Spiel/Druck/3866122/,Oberliga Nord,10. Runde,10.10.2025,19:00,,400,"DI Alexander Pintscher , BSc","Christian Birnstingl; Martin Kriehuber , MEd BEd",FC E - Werk Kindberg - Mürzhofen,SC Kutlesa Forstbedarf St.Peter - Freienstein,1:0,1,0,0:0,Rene Pitter,Hannes Haberl,True,
3866111,https://www.oefb.at/Spiel/Druck/3866111/,Oberliga Nord,10. Runde,10.10.2025,19:00,Aichfeldstadion Zeltweg (Aichfeldstadion Hauptfeld),400,Tarik Sahbegovic,Stefan Manfred Eisner; Johann Kresche,FC Zeltweg,FC Stadtwerke Judenburg,4:1,4,1,2:1,Marco Dorner,Heinz Thonhofer,True,
3866095,https://www.oefb.at/Spiel/Druck/3866095/,Oberliga Nord,10. Runde,10.10.2025,19:00,SC Liezen Stadion (Kunstrasen),150,DI,Dominik Salzger; Patrick Windisch,SC Tactix Liezen,Kapfenberger SV Amat.,3:3,3,3,0:1,Gernot Stradner,"Matthias Puschl , BA",True,
3910156,https://www.oefb.at/Spiel/Druck/3910156/,Oberliga Mitte West,1. Runde,16.08.2025,17:00,,150,Stefan Ranzenmayr,Gerhard Wango; Marcel Rößler,1. FC Leibnitz,Andritz,1:0,1,0,0:0,Ewald Klampfer,Mag. Marco Pegrin,True,
3910184,https://www.oefb.at/Spiel/Druck/3910184/,Oberliga Mitte West,1. Runde,15.08.2025,19:00,,250,Gerald Mock,Stefan Grasser; Gerhard Kaiser,SU Rebenland,SC Porr - Scherbinek Unterpremstätten,0:5,0,5,0:2,Wolfgang Hopfer,Thomas Neuhold,True,
3910286,https://www.oefb.at/Spiel/Druck/3910286/,Oberliga Mitte West,1. Runde,15.08.2025,19:00,,600,Dr. Patrik Kügerl,Christian Omulec; Daniel Schalk,SV Ceram Austria Frauental,FC Diesel Kino AW Versicherungsmakler Großklein,3:1,3,1,2:0,Patrick Posch,Thomas Hack,True,
3910252,https://www.oefb.at/Spiel/Druck/3910252/,Oberliga Mitte West,1. Runde,15.08.2025,19:00,Mooskirchen (Josef-Tanzer-Sportanlage),220,Salhudin Causevic,Daniel Stampfl; Ilirjan Xheka,USV Hoome Mooskirchen,GAK 1902 Amat.,4:3,4,3,1:2,Jürgen Schautzer,Michael Liendl,True,
3910015,https://www.oefb.at/Spiel/Druck/3910015/,Oberliga Mitte West,1. Runde,15.08.2025,10:30,Hengsberg (Hengiststadion) (Hengiststadion Hengsberg),250,Dominik Salzger,"DI Alexander Pintscher , BSc; Klaus Brunner",USV Kötz - Haus Hengsberg,USV Fliesen Klampfer Gabersdorf,2:2,2,2,1:1,Franz Almer,Michael Sammer,True,
3910263,https://www.oefb.at/Spiel/Druck/3910263/,Oberliga Mitte West,1. Runde,14.08.2025,19:00,Franz Feldgrill-Stadion Frohnleiten (Sportplatz Frohnleiten),150,Christian Omulec,Martin Grain; Adolf Moser,SV MM Frohnleiten,USV A - TEC OFNER Kainbach I,2:2,2,2,2:1,Patrick Wolf,Mag. Marcelo Zeiner,True,
3910114,https://www.oefb.at/Spiel/Druck/3910114/,Oberliga Mitte West,1. Runde,14.08.2025,19:00,Gleinstätten (Tondachstadion) (Sportplatz Gleinstätten),200,Julian Edlinger,Daniel Steuber; Sebastian Sattler,SVU Tondach Gleinstätten,SV DIGGERS & MORE Gössendorf,2:1,2,1,1:0,Samir Jasarevic,Daniel Hofer,True,
3909949,https://www.oefb.at/Spiel/Druck/3909949/,Oberliga Mitte West,2. Runde,23.08.2025,17:30,Arena Großklein (Großklein Hauptfeld),450,Serdar Altun,"Mario Vonic; Dominik Riegelnegg , MA",FC Diesel Kino AW Versicherungsmakler Großklein,SVU Tondach Gleinstätten,4:0,4,0,0:0,Vladica Grujic,Samir Jasarevic,True,
3910149,https://www.oefb.at/Spiel/Druck/3910149/,Oberliga Mitte West,2. Runde,22.08.2025,19:30,Sportzentrum Graz-Weinzödl (Sportplatz GAK Profis),120,Mario Vonic,Serdar Altun; Lukas Durlacher,GAK 1902 Amat.,SU Rebenland,4:0,4,0,1:0,Michael Liendl,Wolfgang Hopfer,True,
3909980,https://www.oefb.at/Spiel/Druck/3909980/,Oberliga Mitte West,2. Runde,22.08.2025,19:00,,300,Roland Gierer,"Kevin Walzl , BA; Sven Rudolf Gierer",Andritz,USV Kötz - Haus Hengsberg,2:4,2,4,1:2,Mag. Marco Pegrin,Franz Almer,True,
3910304,https://www.oefb.at/Spiel/Druck/3910304/,Oberliga Mitte West,2. Runde,22.08.2025,19:00,,150,Stefan Grasser,Markus Schweiger; Ing. Dino Peckovic,SV DIGGERS & MORE Gössendorf,1. FC Leibnitz,1:0,1,0,1:0,Daniel Hofer,Ewald Klampfer,True,
3910218,https://www.oefb.at/Spiel/Druck/3910218/,Oberliga Mitte West,2. Runde,22.08.2025,19:00,,150,Michael Riedel,Gerhard Wango; August Schönwetter,SV MM Frohnleiten,SV Ceram Austria Frauental,3:0,3,0,1:0,Patrick Wolf,Patrick Posch,True,
3910159,https://www.oefb.at/Spiel/Druck/3910159/,Oberliga Mitte West,2. Runde,22.08.2025,19:00,Sportanlage Kainbach bei Graz (Ragnitzstr.),100,Julia Stefanie Baier,Christian Pock; Markus Liebisch,USV A - TEC OFNER Kainbach I,SC Porr - Scherbinek Unterpremstätten,0:1,0,1,0:1,Mag. Marcelo Zeiner,Thomas Neuhold,True,
3910197,https://www.oefb.at/Spiel/Druck/3910197/,Oberliga Mitte West,2. Runde,22.08.2025,19:00,,300,Fabio-Luca Stadler,Bernd Eigler; Daniel Felber,USV Fliesen Klampfer Gabersdorf,USV Hoome Mooskirchen,3:2,3,2,1:1,Michael Sammer,Jürgen Schautzer,True,
3910034,https://www.oefb.at/Spiel/Druck/3910034/,Oberliga Mitte West,3. Runde,30.08.2025,17:00,Hubert Vamlek Sportanlage AC Linden Leibnitz (Sportplatz Leibnitz AC),200,Manuel Reinbacher,Robert Primus; Patrick Strini,1. FC Leibnitz,FC Diesel Kino AW Versicherungsmakler Großklein,0:2,0,2,0:1,Ewald Klampfer,Vladica Grujic,True,
3910180,https://www.oefb.at/Spiel/Druck/3910180/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,,300,Mag.,Christian Birnstingl; Manuel Reinbacher,SC Porr - Scherbinek Unterpremstätten,GAK 1902 Amat.,3:2,3,2,1:1,Thomas Neuhold,Michael Liendl,True,
3910089,https://www.oefb.at/Spiel/Druck/3910089/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,,300,Stojan Vukota,Vedad Emso; Mark Johannes Nolden,SU Rebenland,USV Fliesen Klampfer Gabersdorf,1:1,1,1,1:0,Wolfgang Hopfer,Michael Sammer,True,
3910087,https://www.oefb.at/Spiel/Druck/3910087/,Oberliga Mitte West,3. Runde,29.08.2025,19:00,,150,Gerald Mock,Clemens Angerer; Adolf Moser,SV Ceram Austria Frauental,USV A - TEC OFNER Kainbach I,0:1,0,1,0:0,Patrick Posch,Mag. Marcelo Zeiner,True,
