match_id,side,team,role,number,player,captain,coach
3910072,away,SV Ceram Austria Frauental,bench,25,Tim Ciganovic,False,Patrick Posch
3910072,away,SV Ceram Austria Frauental,bench,29,Simon Lenz,False,Patrick Posch
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,31,Daniel Stoiser,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,06,Dragan Smoljan,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,07,Stefan Kirchberger,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,09,Daniel Weber,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,10,Ammar Parlic,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,13,Alhassan Ahmed,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,14,Philipp Marinoiu,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,16,Fabian Maurice Neuhold,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,22,Philipp Pachoinig,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,25,Patrick Rupprecht,True,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,starter,27,Leon Köll,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,01,Tobias Belohlavek,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,11,Dominic Summer,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,17,Jonathan Brosch,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,20,Jannis Wagner,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,23,Moritz Beck,False,Thomas Neuhold
3910160,home,SC Porr - Scherbinek Unterpremstätten,bench,77,Clemens Berndl,False,Thomas Neuhold
3910160,away,SV DIGGERS & MORE Gössendorf,starter,01,Manuel Köhler,True,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,05,Florian Schmied,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,07,Elias Pötsch,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,08,David Ruchti,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,09,Marcel Gruber,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,15,Marco Langer,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,17,Dominik Degen,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,21,Stefan Rinner,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,24,Moritz Sakl,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,25,Samir Mujkanovic,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,starter,27,Amar Salihovic,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,bench,30,Fabian Steinberger,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,bench,03,Felix Nöhrer,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,bench,11,Henrik Nöstlthaller,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,bench,19,Timo Kreinc,False,Daniel Hofer
3910160,away,SV DIGGERS & MORE Gössendorf,bench,80,Sandro Klammler,False,Daniel Hofer
3910068,home,SU Rebenland,starter,01,Fabian Schober-Müller,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,04,Simon Sternad,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,06,Philipp Rabitsch,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,07,Martin Gosch,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,08,Jure Tertinek,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,09,Rajko Rep,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,10,Sascha-Martin Fischl,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,14,Daniel Freigassner,True,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,15,Simon Weiland,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,16,Lukas Rabitsch,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,starter,17,Rudolf Martin Kraner,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,21,Usman Ustylgov,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,05,Lauris Musger-Marko,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,19,Elyasa Sahin,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,20,Jakob Peitler,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,27,Success Chibuikem Ojo,False,"DI Gottfried Sundl , BSc"
3910068,home,SU Rebenland,bench,95,Angel Iyobosa Osawaru,False,"DI Gottfried Sundl , BSc"
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,42,Dusan Gyergyek,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,05,Luca Christian Puster,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,08,Sven Dodlek,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,10,Matej Hoic,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,14,Gregor Grubisic,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,15,Emir Dautovic,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,17,Blaz Urh,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,20,Raphael Glanznig,True,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,21,Michael Lang,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,29,Mario Pilz,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,starter,99,Aldo Llambi,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,bench,01,Chris Weigelt,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,bench,04,Antonio Medic,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,bench,11,Leopold Zirngast,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,bench,19,Petar Paric,False,Samir Jasarevic
3910068,away,FC Diesel Kino AW Versicherungsmakler Großklein,bench,25,Jonas Jauk,False,Samir Jasarevic
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,01,Andreas Steirer,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,04,Tobias Sebastian Miklau,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,08,Martin Holler,True,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,09,David Katzianschütz,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,10,Marco Luttenberger,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,11,Max Luttenberger-Sommer,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,19,Tai Kmetec,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,21,Markus Schuster,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,23,Jan Jammernegg,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,28,Konstantin Satzer,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,starter,29,Alexander Plhak,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,bench,33,Maximilian Schreiner,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,bench,06,Dominik Giegerl,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,bench,22,David Giegerl,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,bench,27,Alexander Kaufmann,False,Michael Sammer
3910107,home,USV Fliesen Klampfer Gabersdorf,bench,32,Leon Luttenberger,False,Michael Sammer
3910107,away,USV A - TEC OFNER Kainbach I,starter,01,Alexander Herzog,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,02,Christian Lieb,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,03,Sam Luca Battig,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,07,Nicolaus Scarpatetti,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,09,Dominik Puster,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,11,Sebastian Koss,True,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,13,Tobias Schaller,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,14,Dominik Nöst,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,15,Nico Neuhold,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,16,Mateo Cosic,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,starter,19,Rene Radl,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,69,Markus Brunner,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,05,Oliver Pail,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,06,Valentin Girtler,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,08,Benjamin Schweighofer,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,17,Andreas Kalcher,False,Christian Gerlitz
3910107,away,USV A - TEC OFNER Kainbach I,bench,18,Stefan Wenter,False,Christian Gerlitz
3910232,home,USV Hoome Mooskirchen,starter,01,David Lukas,True,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,04,Marko Stojadinovic,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,05,Roland Schadl,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,07,Simon Schirgi,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,08,Manuel Hödl,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,09,Maximilian Joel Bernsteiner,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,10,Raphael Rothschedl,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,13,Michael Paier,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,14,Richard Gössler,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,20,Jürgen Walch,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,starter,69,Barnabas Vecsey,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,32,Julian Kalpacher,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,11,Stefan Hackl,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,18,Lukas Dengg,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,19,Alexandru Anton,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,21,Tobias Luttenberger,False,Ing. Rene Triller
3910232,home,USV Hoome Mooskirchen,bench,23,Benjamin Pummer,False,Ing. Rene Triller
3910232,away,SV MM Frohnleiten,starter,22,Markus Nömayer,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,05,Niclas Gogg,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,07,Jakob Prettenthaler,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,08,Martin Kupfner,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,10,Philipp Maschinegg,True,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,14,Valentin Strommer,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,15,Jonas Rainer,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,18,Anto Culap,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,19,Lukas Derler,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,20,Stipo Grgic,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,starter,77,Noah Friedl,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,01,Wolfgang Stadler,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,06,Marco Walcher-Langmann,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,11,Enis Pajalic,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,17,Bono Vucic,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,23,Maximilian Kremser,False,Patrick Wolf
3910232,away,SV MM Frohnleiten,bench,44,Marc Wagner,False,Patrick Wolf
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,42,Dusan Gyergyek,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,05,Luca Christian Puster,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,08,Sven Dodlek,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,10,Matej Hoic,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,14,Gregor Grubisic,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,15,Emir Dautovic,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,17,Blaz Urh,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,20,Raphael Glanznig,True,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,21,Michael Lang,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,29,Mario Pilz,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,starter,99,Aldo Llambi,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,01,Chris Weigelt,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,04,Antonio Medic,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,06,Tobias Paar,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,24,Genild Deliu,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,25,Jonas Jauk,False,Samir Jasarevic
3910186,home,FC Diesel Kino AW Versicherungsmakler Großklein,bench,74,Amar Fajic,False,Samir Jasarevic
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,31,Daniel Stoiser,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,06,Dragan Smoljan,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,07,Stefan Kirchberger,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,09,Daniel Weber,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,10,Ammar Parlic,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,13,Alhassan Ahmed,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,16,Fabian Maurice Neuhold,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,22,Philipp Pachoinig,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,23,Moritz Beck,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,25,Patrick Rupprecht,True,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,starter,27,Leon Köll,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,bench,01,Tobias Belohlavek,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,bench,08,Adrian Ofner,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,bench,14,Philipp Marinoiu,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,bench,17,Jonathan Brosch,False,Thomas Neuhold
3910186,away,SC Porr - Scherbinek Unterpremstätten,bench,20,Jannis Wagner,False,Thomas Neuhold
3910143,home,Andritz,starter,01,Marco Eckhardt,False,Paul Hegarty
3910143,home,Andritz,starter,06,Jakob Obenaus,False,Paul Hegarty
3910143,home,Andritz,starter,07,Joseph Pölzl,False,Paul Hegarty
3910143,home,Andritz,starter,09,Eldin Omerovic,False,Paul Hegarty
3910143,home,Andritz,starter,14,Eric Eberl,False,Paul Hegarty
3910143,home,Andritz,starter,17,Maximilian Leon Ulbing,False,Paul Hegarty
3910143,home,Andritz,starter,19,Jasper Grillitsch,False,Paul Hegarty
3910143,home,Andritz,starter,20,Lorenz Hirner,True,Paul Hegarty
3910143,home,Andritz,starter,22,Fabian Lechmann,False,Paul Hegarty
3910143,home,Andritz,starter,23,Dominik Lackner,False,Paul Hegarty
3910143,home,Andritz,starter,25,Xaver Herzog,False,Paul Hegarty
3910143,home,Andritz,bench,24,Stefan Lenhart,False,Paul Hegarty
3910143,home,Andritz,bench,03,Patrik Kutlesa,False,Paul Hegarty
3910143,home,Andritz,bench,08,Lorenz Kompass,False,Paul Hegarty
3910143,home,Andritz,bench,10,Lukas Mairold,False,Paul Hegarty
3910143,home,Andritz,bench,11,Sebastian Pukl,False,Paul Hegarty
3910143,home,Andritz,bench,18,Florian Rothdeutsch,False,Paul Hegarty
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,01,Andreas Steirer,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,06,Tobias Sebastian Miklau,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,07,Tai Kmetec,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,08,Martin Holler,True,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,09,David Katzianschütz,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,11,Leon Luttenberger,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,13,Alexander Plhak,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,16,Marko Ferk,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,20,Dejan Kurbus,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,21,Markus Schuster,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,starter,23,Jan Jammernegg,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,bench,33,Maximilian Schreiner,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,bench,18,Max Luttenberger-Sommer,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,bench,19,Konstantin Satzer,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,bench,22,David Giegerl,False,Michael Sammer
3910143,away,USV Fliesen Klampfer Gabersdorf,bench,24,Alexander Kaufmann,False,Michael Sammer
3910108,home,SV Ceram Austria Frauental,starter,99,Luis Moser,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,03,Tobias Ehmann,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,05,Sebastian Mann,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,07,Thomas Fauland,True,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,08,Tobias Wolf,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,10,Erich Baumann,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,21,Jürgen Knappitsch,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,24,Martin Lanz,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,28,Dominik Markus Oberwinkler,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,29,Simon Lenz,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,starter,47,Jure Volmajer,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,01,Daniel Renner-Paul,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,06,Michael Wallner,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,11,Peter Puster,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,18,Jan-Peter Koch,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,25,Tim Ciganovic,False,Patrick Posch
3910108,home,SV Ceram Austria Frauental,bench,45,Zan Nikolic,False,Patrick Posch
3910108,away,USV Hoome Mooskirchen,starter,01,David Lukas,True,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,04,Marko Stojadinovic,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,05,Roland Schadl,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,07,Simon Schirgi,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,08,Manuel Hödl,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,09,Maximilian Joel Bernsteiner,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,10,Raphael Rothschedl,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,13,Michael Paier,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,14,Richard Gössler,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,18,Lukas Dengg,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,starter,20,Jürgen Walch,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,32,Julian Kalpacher,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,11,Stefan Hackl,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,12,Tim Lukas Wagner,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,21,Tobias Luttenberger,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,22,Marcel Tilzer,False,Ing. Rene Triller
3910108,away,USV Hoome Mooskirchen,bench,23,Benjamin Pummer,False,Ing. Rene Triller
3910102,home,SV DIGGERS & MORE Gössendorf,starter,01,Manuel Köhler,True,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,05,Florian Schmied,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,08,David Ruchti,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,09,Marcel Gruber,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,11,Henrik Nöstlthaller,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,15,Marco Langer,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,17,Dominik Degen,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,21,Stefan Rinner,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,24,Moritz Sakl,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,25,Samir Mujkanovic,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,starter,27,Amar Salihovic,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,30,Fabian Steinberger,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,03,Felix Nöhrer,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,07,Elias Pötsch,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,16,Fabian Riegler,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,19,Timo Kreinc,False,Daniel Hofer
3910102,home,SV DIGGERS & MORE Gössendorf,bench,20,Johannes Driesner,False,Daniel Hofer
3910102,away,GAK 1902 Amat.,starter,31,Darius Achitei,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,05,Jonas Ulbel,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,08,Sinon Kulovits,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,11,Avdullah Shala,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,12,Christoph Hasenhüttl,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,13,Julian Rumpl,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,14,Niklas Szabo,True,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,15,Georg Grasser,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,19,Florian Reiner,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,24,Felix Baumgartner,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,starter,37,Felix Kunst,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,01,Christian Zaller,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,07,Arlind Azemi,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,10,Leonhard Ibrahimi,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,18,Sandro Robert Reishofer,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,20,Luca Rumpf,False,"Matthias Puschl , BA"
3910102,away,GAK 1902 Amat.,bench,21,Sanel Salihovic,False,"Matthias Puschl , BA"
3909958,home,SV MM Frohnleiten,starter,22,Marvin Gaibinger,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,05,Niclas Gogg,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,07,Jakob Prettenthaler,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,08,Martin Kupfner,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,10,Philipp Maschinegg,True,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,14,Valentin Strommer,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,15,Jonas Rainer,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,18,Anto Culap,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,19,Lukas Derler,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,20,Stipo Grgic,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,starter,77,Noah Friedl,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,bench,01,Markus Nömayer,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,bench,06,Marco Walcher-Langmann,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,bench,11,Enis Pajalic,False,Patrick Wolf
3909958,home,SV MM Frohnleiten,bench,17,Bono Vucic,False,Patrick Wolf
