player_id,name,birth_year,age,teams,competitions,minutes,matches,off,def,total,peak,pct_total,pct_peak,pct_talent
356362,Florian Schwabl,1988,38,SV Schwarzach,Salzburger Liga,6,2,-0.0001,-0.0016,-0.0016,0.4584,58.7,58.7,84.8
409545,Lukas Grasl,1995,31,SV Breitenbach,HYPO TIROL Liga,98,2,-0.0155,0.0139,-0.0016,0.0784,56.5,56.5,84.6
741360,Alexander Ebner,2001,25,DSG Union HABAU Perg,LT1 OÖ Liga,2634,32,0.0447,-0.0463,-0.0016,-0.0016,54.7,54.7,44.3
746302,David Fritz,2000,26,Fürstenfeld,Landesliga,727,25,-0.0308,0.0292,-0.0016,-0.0016,53.2,53.2,67.0
933748,David Gappmaier,2006,20,AKA RZ Pellets WAC U18 / KAC 1909 / Velden,Kärntner Liga / ÖFB Jugendliga U18,1286,23,-0.0082,0.0066,-0.0016,0.0984,51.9,51.9,32.7
951310,Leo Maximilian Fietz,2007,19,ASV Schrems / Schrems,11teamsports 1. Landesliga,90,10,-0.0015,-0.0001,-0.0016,0.1484,48.4,48.4,92.7
1007072,Paul Zuschlag,2006,20,KAC 1909,Kärntner Liga,105,2,-0.0223,0.0206,-0.0017,0.0983,52.1,52.1,58.8
1090076,Beytullah Cinar,2007,19,UFC Siezenheim,Salzburger Liga,7,1,-0.0002,-0.0016,-0.0017,0.1483,48.5,48.5,75.3
1102785,Jamie Jenni,,,AKA SK Austria Klagenfurt U18,ÖFB Jugendliga U18,1276,18,-0.0505,0.0488,-0.0017,-0.0017,,,
1166337,Benjamin Hetzel,2008,18,AKA SV Ried U16,ÖFB Jugendliga U16,270,3,0.0114,-0.0131,-0.0017,0.2083,48.7,48.7,54.1
1251480,Luka Jablanovic,2007,19,SV Schwechat,Wiener Stadtliga,125,9,0.0047,-0.0064,-0.0017,0.1483,48.6,48.6,84.9
1480616,Ntenis Thomai,,,DSV Leoben,Regionalliga Mitte,46,3,-0.0001,-0.0016,-0.0017,-0.0017,,,
1562524,Áron Balog,2008,18,Union PROCON Dietach,Regionalliga Mitte,8,2,-0.0001,-0.0015,-0.0017,0.2083,48.9,48.9,93.0
562956,Patrick Bruckner,1989,37,Ybbs,11teamsports 1. Landesliga,12,1,0.0002,-0.002,-0.0017,0.3983,51.4,51.4,87.1
799192,Noah Leopold,2004,22,Halbturn,Burgenland Energie Landesliga / Burgenlandliga,6546,74,0.0017,-0.0034,-0.0017,0.0483,53.1,53.1,18.8
847464,Jakob Hölzl,2001,25,TSU Bramberg,Salzburger Liga,41,2,-0.0011,-0.0006,-0.0017,-0.0017,54.9,54.9,86.2
939425,Marcel Stolz,2004,22,Spittal/Drau,Kärntner Liga,23,2,-0.0008,-0.0009,-0.0017,0.0483,53.2,53.2,92.4
1015893,Kilian Meierhofer,2009,17,AKA SK Rapid U15 / AKA SK Rapid U16 / NWZ SKN St. Pölten U16 / NWZ SKN St. Pölten U18,ÖFB Jugendliga U15 / ÖFB Jugendliga U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,2737,44,-0.03,0.0282,-0.0018,0.2582,51.5,51.5,27.3
1037717,Gabriel Unterlechner,2009,17,Nußdorf,Kärntner Liga,22,1,-0.0004,-0.0013,-0.0018,0.2582,51.7,51.7,63.6
1142317,Mehmet Sülün,2008,18,FC Puch,Salzburger Liga,26,3,0.0014,-0.0032,-0.0018,0.2082,49.0,49.0,82.8
1151806,Niklas Maier,2011,15,AKA SV Ried U15,ÖFB Jugendliga U15,364,8,-0.0046,0.0028,-0.0018,0.3682,51.6,51.6,63.9
1152615,Elias Bogner,2011,15,LASK Akademie OÖ U15 / LASK Akademie OÖ U16,ÖFB Jugendliga U15 / ÖFB Jugendliga U16,1476,17,0.0467,-0.0484,-0.0018,0.3682,51.9,51.9,25.9
1203050,Leonard Musa,2010,16,NWZ SPG Wels U16 / NWZ SPG Wels U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,1738,24,0.0125,-0.0143,-0.0018,0.3182,48.7,48.7,31.7
1241078,Joaquin Santiago Brenner,2011,15,AKA Hypo Vorarlberg U15,ÖFB Jugendliga U15,79,6,-0.0023,0.0005,-0.0018,0.3682,52.2,52.2,87.7
1385363,Souleymane Kone,,,SKN St. Pölten Juniors,11teamsports 1. Landesliga,61,1,0.0008,-0.0027,-0.0018,-0.0018,,,
1434306,Nicolas Cermak,2000,26,VfB Hohenems,Regionalliga West,5,1,-0.0002,-0.0017,-0.0018,-0.0018,53.4,53.4,78.7
1557337,Daryn Sadyrbayev,2007,19,1980 Wien,Wiener Stadtliga,45,2,-0.0036,0.0018,-0.0018,0.1482,48.7,48.7,88.5
239059,Paul Weissensteiner,,,SV Zebau Bad Ischl,LT1 OÖ Liga,36,2,-0.0014,-0.0004,-0.0018,-0.0018,,,
760414,Kilian Schaffer,2002,24,SV-SCHERMANN Erdbau- Wirtschaft Rohrbach,Oberliga Süd Ost,21,1,0.0015,-0.0033,-0.0018,0.0082,50.3,50.3,74.3
848230,Dennis Beslic,2005,21,FC Kufstein,Regionalliga West,426,16,0.0281,-0.0299,-0.0018,0.0682,52.8,52.8,54.0
906343,Amar Dzibric,2006,20,NWZ First Vienna FC 1894 U18 / Vienna,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U18,1089,39,0.0426,-0.0444,-0.0018,0.0982,52.2,52.2,35.2
916316,Johannes Töglhofer,2007,19,NWZ KSV 1919 U18,ÖFB Jugendregionalliga Ost U18,75,2,-0.0028,0.001,-0.0018,0.1482,48.9,48.9,89.6
947078,Marco Heiter,2006,20,Sportunion Mauer,Regionalliga Ost,5,1,-0.0001,-0.0017,-0.0018,0.0982,52.3,52.3,92.0
1010550,Johannes Walter-Mark,2004,22,SV Raika Kolsass/Weer,HYPO TIROL Liga,57,9,-0.0003,-0.0016,-0.0019,0.0481,53.4,53.4,67.4
1039323,Robert Pfingstl,2007,19,FSC Hochegger Dächer Eggendorf/Hartberg Amat. / St. Anna/A.,Landesliga / Regionalliga Mitte,30,4,-0.0022,0.0004,-0.0019,0.1481,49.0,49.0,68.8
1078946,Kilian Janschütz,2008,18,SAK 1914,Salzburger Liga,87,3,-0.0096,0.0077,-0.0019,0.2081,49.1,49.1,72.4
1083789,Nico Joshua Huber,2007,19,Matrei,Kärntner Liga,40,3,-0.0007,-0.0011,-0.0019,0.1481,49.1,49.1,74.8
1122657,Samuel Gwechenberger,2009,17,USK Maximarkt Anif,Salzburger Liga,5,1,-0.0002,-0.0017,-0.0019,0.2581,51.8,51.8,81.1
1162106,Andranik Sungurlian,2009,17,AKA GAK 1902 U16,ÖFB Jugendregionalliga U16,420,12,0.0038,-0.0057,-0.0019,0.2581,51.9,51.9,55.9
1171343,Deni Straus,1996,30,SV multicenter FELDBACH 1919,Oberliga Süd Ost,1130,13,-0.0032,0.0013,-0.0019,0.0481,55.4,55.4,65.4
1192283,Leeroy Corvaglia,2009,17,AKA Hypo Vorarlberg U16,ÖFB Jugendliga U16,34,5,-0.0009,-0.001,-0.0019,0.2581,52.1,52.1,89.9
1230804,Thomas Ricardo Pineiro Dos Santos,1994,32,FC Rotenberg,VOL.AT-Eliteliga,6,1,-0.0002,-0.0017,-0.0019,0.1181,50.9,50.9,71.2
234522,David Rajkovic,1994,32,Korneuburg / Korneuburg ASC / Wiener Sport-Club,11teamsports 1. Landesliga / Regionalliga Ost,6909,82,0.0082,-0.0101,-0.0019,0.1181,51.4,51.4,20.8
238656,Thomas Kindig,1996,30,Sportunion Mauer,Regionalliga Ost / Wiener Stadtliga,6240,75,-0.0214,0.0195,-0.0019,0.0481,55.8,55.8,24.9
330611,Clemens Lerner,,,Gnas / TSV RSI Systems Kirchberg/Raab,Landesliga / Oberliga Süd Ost,3321,53,-0.0073,0.0054,-0.0019,-0.0019,,,
431732,Lukas Jenny,1989,37,Kaufmann Bauwerkzeuge SC Göfis,VN.at-Eliteliga,35,1,0.0003,-0.0022,-0.0019,0.3981,52.9,52.9,82.9
454459,Benedikt Donnerer,,,HOFMANN PERSONAL Ilzer SV,Landesliga,20,1,-0.0007,-0.0012,-0.0019,-0.0019,,,
460425,Hubert Kothmaier,1998,28,ATSV Wolfsberg,Kärntner Liga,3809,48,0.0256,-0.0275,-0.0019,0.0081,50.4,50.4,32.9
658450,Daniel Lomosits,1996,30,Klingenbach,Burgenlandliga,90,1,-0.0127,0.0108,-0.0019,0.0481,56.1,56.1,91.1
710893,Jakob Gumpinger,1995,31,WAF pinova Telekom,Wiener Stadtliga,8,1,-0.0001,-0.0018,-0.0019,0.0781,56.9,56.9,89.0
773677,Jordan Philipsky,2003,23,FCM Traiskirchen / LASK / Sportunion Mauer,Regionalliga Mitte / Regionalliga Ost,3909,53,-0.0622,0.0602,-0.0019,0.0281,52.5,52.5,25.3
790209,Kenan Salo,2001,25,Edelweiss / SU Vortuna Bad Leonfelden,LT1 OÖ Liga,2666,51,0.043,-0.045,-0.0019,-0.0019,55.1,55.1,44.5
817310,Tobias Adelsberger,2002,24,SC EGLO Schwaz,Regionalliga West,49,2,0.0002,-0.0021,-0.0019,0.0081,50.4,50.4,82.1
819252,Raphael Rauch,2004,22,SC EGLO Schwaz,Regionalliga West,1666,26,0.0365,-0.0384,-0.0019,0.0481,53.5,53.5,38.7
845413,Faruk Demirbilek,,,Bischofshofen Sportklub 1933,Regionalliga West,5,1,-0.0002,-0.0017,-0.0019,-0.0019,,,
863676,Tobias Kornfehl,2003,23,Marz,Burgenlandliga,22,3,-0.0004,-0.0015,-0.0019,0.0281,52.7,52.7,86.7
942474,Sebastian Weinbacher,2007,19,SV teampool Seekirchen,Regionalliga West,29,3,-0.0003,-0.0015,-0.0019,0.1481,49.2,49.2,91.9
1107909,Francis Charles Sajol,2006,20,SC Austria Lustenau Amateure,VOL.AT-Eliteliga,19,2,-0.0006,-0.0014,-0.002,0.098,52.4,52.4,76.3
1167039,Ödön Lipcsey,2008,18,SK Slovan HAC,Wiener Stadtliga,221,9,-0.0046,0.0026,-0.002,0.208,49.2,49.2,87.1
1184579,Matus Vlna,2005,21,SC Neusiedl am See 1919,Regionalliga Ost,535,21,0.0172,-0.0192,-0.002,0.068,52.9,52.9,51.5
349304,Michael Prötsch,,,SAK 1914,Salzburger Liga,394,6,-0.0169,0.0149,-0.002,-0.002,,,
481464,Livio Stückler,1999,27,SC Röfix Röthis,Regionalliga West / VOL.AT-Eliteliga,4887,61,0.0755,-0.0775,-0.002,-0.002,52.9,52.9,27.7
714460,David Hochreiter,2001,25,SV Gerasdorf Stammersdorf,Wiener Stadtliga,5714,65,-0.0357,0.0337,-0.002,-0.002,55.3,55.3,24.6
827030,Luca Wimhofer,2004,22,LASK,Regionalliga Mitte,152,2,0.0016,-0.0037,-0.002,0.048,53.7,53.7,79.6
914394,Finn Vogt,2005,21,FC Koch Türen Natters,HYPO TIROL Liga,278,14,0.0043,-0.0063,-0.002,0.068,53.1,53.1,61.0
918533,Lucas Gassner,,,TSV McDonald´s St. Johann,Regionalliga West,186,4,0.0076,-0.0095,-0.002,-0.002,,,
954096,Sandro Drljepan,2005,21,1.Simmeringer SC,Wiener Stadtliga,43,3,0.0023,-0.0043,-0.002,0.068,53.2,53.2,96.3
1042527,Selim Kurtovic,2008,18,NWZ SPG Wels U16 / NWZ SPG Wels U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,326,15,-0.0239,0.0218,-0.0021,0.2079,49.3,49.3,52.1
1053942,Raphael Ottacher,2007,19,Lendorf / Spittal/Drau,Kärntner Liga,30,2,-0.0011,-0.001,-0.0021,0.1479,49.3,49.3,70.3
1066465,Dzan Tiric,2006,20,intemann FC Lauterach,VN.at-Eliteliga,36,2,-0.0013,-0.0008,-0.0021,0.0979,52.5,52.5,72.6
1071959,Elias Pfleger,,,AKA FK Austria Wien U16,ÖFB Jugendliga U16,49,5,0.0002,-0.0023,-0.0021,-0.0021,,,
1080725,Johannes Edwin Wulz,2003,23,ATSV Wolfsberg,Kärntner Liga,2034,23,0.0168,-0.0189,-0.0021,0.0279,52.9,52.9,35.1
1082140,Maximilian Hinterholzer,2006,20,SV Haiming,HYPO TIROL Liga,10,1,-0.0003,-0.0018,-0.0021,0.0979,52.7,52.7,75.1
1088497,Tarik Kokorovic,,,NWZ TWL Elektra U16,ÖFB Jugendregionalliga Ost U16,38,2,-0.0047,0.0026,-0.0021,-0.0021,,,
1126724,Kevin Popovici,2007,19,Union PROCON Dietach,LT1 OÖ Liga / Regionalliga Mitte,99,11,-0.0016,-0.0004,-0.0021,0.1479,49.5,49.5,80.7
1129951,Romeo Kouam Biengaing,2002,24,Generali Union Innsbruck / SC Münster,HYPO TIROL Liga,355,16,0.0003,-0.0024,-0.0021,0.0079,50.6,50.6,66.6
1133354,Nikolaj Jovicic,2008,18,FC Puch,Salzburger Liga,25,1,-0.0004,-0.0017,-0.0021,0.2079,49.4,49.4,82.6
1223017,Samy Borghi,2010,16,Ferlach Atus,Kärntner Liga,11,2,0.0004,-0.0024,-0.0021,0.3179,48.8,48.8,87.3
1241173,Efraim Bandila,2009,17,WAF pinova Telekom,Wiener Stadtliga,6,1,-0.0001,-0.002,-0.0021,0.2579,52.2,52.2,93.6
1366813,Simun Samardzic,2009,17,Spittal/Drau,Kärntner Liga,19,1,-0.0006,-0.0015,-0.0021,0.2579,52.3,52.3,94.7
1437001,Istvan Gergely Valenta,2007,19,SV Haiming,HYPO TIROL Liga,10,1,-0.0003,-0.0018,-0.0021,0.1479,49.6,49.6,86.5
1510998,Tai Kmetec,2003,23,USV Fliesen Klampfer Gabersdorf,Oberliga Mitte West,2231,25,0.0017,-0.0038,-0.0021,0.0279,53.0,53.0,33.8
168581,Marcel Niess,1993,33,SV TRIOTRONIK KROTTENDORF,Oberliga Süd Ost,23,3,-0.0006,-0.0015,-0.0021,0.1579,50.6,50.6,76.3
27966,Markus Gahleitner,1996,30,UFC Hama Trucks Rohrbach-Berg,LT1 OÖ Liga,2178,27,-0.0392,0.0372,-0.0021,0.0479,56.5,56.5,52.0
320803,Fabian Heim,1999,27,SV Schlitters-Bruck-Strass,HYPO TIROL Liga,1071,15,-0.0204,0.0183,-0.0021,-0.0021,53.1,53.1,59.9
439673,Gabriel Gstettner,1995,31,FC Sohm Alberschwende,VN.at-Eliteliga,12,1,-0.0003,-0.0017,-0.0021,0.0779,57.3,57.3,87.4
767547,Lukas Winkler,2000,26,SV SMB Pachern,Landesliga,20,3,-0.0009,-0.0013,-0.0021,-0.0021,53.6,53.6,87.6
793581,Alexander Johannes Hillerzeder,,,FC Puch,Salzburger Liga,25,1,-0.0004,-0.0017,-0.0021,-0.0021,,,
877968,Felix Weinberger,2004,22,SV Haidlmair Grün-Weiß Micheldorf,LT1 OÖ Liga,9,1,0.0001,-0.0022,-0.0021,0.0479,53.8,53.8,86.9
935888,Christopher Faisst,2006,20,Licht und Wärme - Rot Weiss Rankweil,VN.at-Eliteliga,23,1,-0.0011,-0.001,-0.0021,0.0979,52.8,52.8,90.4
990688,Aldrin Gashi,2006,20,NWZ SKU Amstetten/AFW U18,ÖFB Jugendregionalliga Ost U18,285,9,-0.01,0.0079,-0.0021,0.0979,52.9,52.9,57.4
1008659,Leonidas Rotteneder,2008,18,SG Rohrbach/St. Veit,11teamsports 1. Landesliga,12,1,-0.0004,-0.0018,-0.0022,0.2078,49.5,49.5,55.6
1058029,Behar Jashari,,,NWZ SKN St. Pölten U16,ÖFB Jugendregionalliga Ost U16,30,1,-0.005,0.0028,-0.0022,-0.0022,,,
1068915,Yann Nkonobang,2008,18,SV Donau,Regionalliga Ost / Wiener Stadtliga,23,2,0.0029,-0.005,-0.0022,0.2078,49.7,49.7,70.0
1086353,Jonas Weber,2009,17,SG Rohrbach/St. Veit,11teamsports 1. Landesliga,7,1,-0.0002,-0.002,-0.0022,0.2578,52.5,52.5,72.3
1152004,Matthias Wille,2010,16,Oberland West,HYPO TIROL Liga,6,1,-0.0002,-0.002,-0.0022,0.3178,49.0,49.0,76.8
1156804,Rafael Schweighofer,2011,15,NWZ TWL Elektra U16,ÖFB Jugendregionalliga U16,20,1,-0.0007,-0.0015,-0.0022,0.3678,52.5,52.5,77.8
1168182,Benjamin Brydniak,2009,17,SV Donau,Regionalliga Ost,75,1,0.0069,-0.0091,-0.0022,0.2578,52.6,52.6,87.6
1226705,Konstantin Karner,2010,16,NWZ SPG SKU Amstetten / AFW U16,ÖFB Jugendregionalliga U16,6,1,0.0019,-0.0041,-0.0022,0.3178,49.2,49.2,88.3
1250624,Lawin Hasan,2005,21,1980 Wien,Wiener Stadtliga,27,2,-0.0014,-0.0008,-0.0022,0.0678,53.3,53.3,74.8
1461001,Dmytro Beytling,1998,28,1980 Wien,Wiener Stadtliga,25,1,-0.0014,-0.0008,-0.0022,0.0078,50.7,50.7,76.8
404086,Martin Kröll,1993,33,SV Schlitters-Bruck-Strass,HYPO TIROL Liga,24,3,-0.0016,-0.0006,-0.0022,0.1578,51.3,51.3,82.1
412412,Resul Demiral,,,SV Breitenbach,HYPO TIROL Liga,7,1,-0.0002,-0.002,-0.0022,-0.0022,,,
433132,Murad Gerdi,1986,40,FC Brauerei Egg,VN.at-Eliteliga,450,5,-0.013,0.0108,-0.0022,0.5778,58.8,58.8,61.8
766488,Matthias Schmid,1999,27,SV ADA Anger,Oberliga Süd Ost,904,21,0.0015,-0.0037,-0.0022,-0.0022,53.4,53.4,64.1
813460,Fabian Schneider,2004,22,Kohfidisch,Burgenlandliga,8,1,-0.0003,-0.002,-0.0022,0.0478,53.9,53.9,77.3
886940,Christos Dekos,2005,21,SV Hall,HYPO TIROL Liga,417,7,-0.0135,0.0113,-0.0022,0.0678,53.5,53.5,55.4
902789,Alen  Kontrec,2003,23,SAK,Kärntner Liga,90,1,-0.0013,-0.0009,-0.0022,0.0278,53.2,53.2,92.1
1007446,Lukas Kogler,2006,20,NWZ SPG SKU Amstetten/AFW U18,ÖFB Jugendregionalliga U18,135,10,-0.0004,-0.0019,-0.0023,0.0977,53.0,53.0,60.4
1055656,Salih Erdik,2008,18,SV Schlitters-Bruck-Strass,HYPO TIROL Liga,18,2,-0.0005,-0.0017,-0.0023,0.2077,49.8,49.8,65.3
1063172,Felix Ofner,2008,18,SV Haidlmair Grün-Weiß Micheldorf,LT1 OÖ Liga,11,1,-0.0003,-0.002,-0.0023,0.2077,49.9,49.9,68.0
1071543,Ziden Naouai,2008,18,FAC Wien / NWZ FAC Wien U16 / NWZ FAC Wien U18 / NWZ First Vienna FC 1894 U16,Wiener Stadtliga / ÖFB Jugendregionalliga Ost U16 / ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,670,26,0.0143,-0.0166,-0.0023,0.2077,50.0,50.0,43.9
1083986,Karim Mohamed El Rifai,2007,19,Sparkasse FC BW Feldkirch,VN.at-Eliteliga / VOL.AT-Eliteliga,313,16,-0.0288,0.0266,-0.0023,0.1477,49.7,49.7,57.1
1130026,Samuel Pflügl,2010,16,AKA GAK 1902 U16,ÖFB Jugendregionalliga U16,1198,22,0.0113,-0.0136,-0.0023,0.3177,49.3,49.3,41.6
1353239,Nick Haring,2008,18,Schattendorf,Burgenlandliga,13,2,-0.0004,-0.0019,-0.0023,0.2077,50.1,50.1,92.5
27967,Matthäus Gahleitner,1995,31,UFC Hama Trucks Rohrbach-Berg,LT1 OÖ Liga,30,3,0.0012,-0.0035,-0.0023,0.0777,57.7,57.7,82.9
442855,Domenik Klein,1998,28,SV frigo Ludesch,VN.at-Eliteliga / VOL.AT-Eliteliga,105,8,-0.0006,-0.0017,-0.0023,0.0077,50.9,50.9,84.1
773466,Kornelius Hess,2002,24,SV Gerasdorf Stammersdorf,Wiener Stadtliga,730,11,0.0129,-0.0153,-0.0023,0.0077,50.8,50.8,56.7
806000,Nikolas Pavlic,2003,23,Horitschon,Burgenlandliga,19,1,-0.0006,-0.0017,-0.0023,0.0277,53.4,53.4,78.2
843662,Luis Pichler,2004,22,Marz,Burgenlandliga,20,1,-0.0005,-0.0018,-0.0023,0.0477,54.1,54.1,81.5
938987,Bastian Woppel,2006,20,DSM Hartberg AKA U18 / SpG Edelserpentin ,Burgenlandliga / ÖFB Jugendregionalliga Ost U18,408,20,0.0245,-0.0269,-0.0023,0.0977,53.1,53.1,51.7
992544,Lukas Fischwenger,2003,23,SV Straßwalchen,Salzburger Liga,8,1,-0.0003,-0.0019,-0.0023,0.0277,53.5,53.5,95.1
1073966,Lukas Barkmann,2008,18,UFV Thalgau,Salzburger Liga,9,1,-0.0004,-0.002,-0.0024,0.2076,50.2,50.2,73.2
1093010,Daniel Janitsch,2010,16,Fußballakademie Burgenland U15 / Fußballakademie Burgenland U16,ÖFB Jugendliga U15 / ÖFB Jugendliga U16,656,26,-0.0179,0.0156,-0.0024,0.3176,49.5,49.5,56.6
1103977,Mario Markus Grabner,2011,15,AKA RZ Pellets WAC U15,ÖFB Jugendliga U15,381,17,-0.0181,0.0156,-0.0024,0.3676,52.8,52.8,64.2
1110603,Joshua Kraft,2008,18,NWZ TWL Elektra U16 / NWZ TWL Elektra U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,457,7,0.009,-0.0114,-0.0024,0.2076,50.3,50.3,48.7
1125149,Iacov Togyika,2011,15,AKA SK Austria Klagenfurt U16,ÖFB Jugendregionalliga U16,34,1,-0.0044,0.002,-0.0024,0.3676,53.2,53.2,74.7
1211666,Jayden Akubude,2008,18,AKA Admira Wacker U16 / AKA FC Flyeralarm Admira U16,ÖFB Jugendliga U16,1645,19,-0.0516,0.0492,-0.0024,0.2076,50.5,50.5,32.2
1396610,Vladyslav Kravets,2010,16,NWZ Wiener Sport-Club U16 / NWZ Wiener Sport-Club U18,ÖFB Jugendregionalliga U16 / ÖFB Jugendregionalliga U18,1419,24,0.0606,-0.063,-0.0024,0.3176,49.7,49.7,36.7
1510089,Ramazan Alla,2003,23,ASV Salzburg,Salzburger Liga,30,2,-0.0013,-0.0012,-0.0024,0.0276,53.7,53.7,72.4
1554641,Daniel Angyozov,2007,19,SV SMB Pachern,Landesliga,24,1,-0.0012,-0.0012,-0.0024,0.1476,49.8,49.8,89.7
25494,Gregor Rechberger,1994,32,SU STRASSER Steine St. Martin i.M.,LT1 OÖ Liga,18,2,-0.0007,-0.0017,-0.0024,0.1176,51.9,51.9,79.2
344413,Alexander Pilaj,1991,35,UFV Thalgau,Salzburger Liga,6,1,-0.0004,-0.002,-0.0024,0.2676,58.7,58.7,88.9
407351,Lukas Wackerle,1995,31,SC EGLO Schwaz,Regionalliga West,6108,69,-0.0155,0.0131,-0.0024,0.0776,58.1,58.1,29.7
608041,Marcel Schagerl,,,SCU Kilb,11teamsports 1. Landesliga,200,5,-0.0059,0.0036,-0.0024,-0.0024,,,
815428,Nikolaus Pummer,,,Fürstenfeld,Landesliga,16,1,-0.0005,-0.002,-0.0024,-0.0024,,,
840834,Edi Spahiu,2003,23,Stockerau,11teamsports 1. Landesliga,16,2,-0.0008,-0.0016,-0.0024,0.0276,53.9,53.9,84.2
859064,Sahsudin Smajlovic,2002,24,ESV Raiffeisen St.Michael,Oberliga Nord,26,2,-0.0016,-0.0008,-0.0024,0.0076,50.9,50.9,87.9
913430,Lukas Ecker,2005,21,SU STRASSER Steine St. Martin i.M.,LT1 OÖ Liga,18,2,-0.0007,-0.0017,-0.0024,0.0676,53.6,53.6,88.5
917454,Felix Weber,2005,21,SV Domaines Kilger Frauental,Landesliga,51,5,0.0019,-0.0042,-0.0024,0.0676,53.7,53.7,89.6
938236,Clemens Walter,2006,20,FC Kufstein,Regionalliga West,37,4,-0.0009,-0.0015,-0.0024,0.0976,53.3,53.3,91.0
1054754,Julian Dorner,2005,21,FC Rotenberg,VOL.AT-Eliteliga,39,4,-0.0013,-0.0012,-0.0025,0.0675,53.8,53.8,69.9
1100297,Elias Ecker,2009,17,Horitschon,Burgenland Energie Landesliga,85,4,0.0005,-0.003,-0.0025,0.2575,52.7,52.7,74.6
1105972,Simon Eberwein,2009,17,ATSV Wolfsberg,Kärntner Liga,41,8,-0.0011,-0.0014,-0.0025,0.2575,52.9,52.9,78.2
1464491,Teo Jukic,,,Vöcklamarkt,Regionalliga Mitte,59,6,0.0001,-0.0026,-0.0025,-0.0025,,,
238328,Andreas Simma,1989,37,SV typico Lochau,VOL.AT-Eliteliga,9,1,-0.0,-0.0025,-0.0025,0.3975,54.3,54.3,75.7
441954,Tobias Dür,1998,28,FC Hard,VN.at-Eliteliga / VOL.AT-Eliteliga,1282,36,-0.0298,0.0272,-0.0025,0.0075,51.2,51.2,54.4
447831,Pierre Nagler,2002,24,VfB Hohenems,Regionalliga West,7466,87,-0.0164,0.0139,-0.0025,0.0075,51.1,51.1,17.9
478446,David Ennemoser,2001,25,SV Längenfeld,HYPO TIROL Liga,3308,46,-0.001,-0.0016,-0.0025,-0.0025,55.5,55.5,40.3
628345,Christoph Weyermayr,2000,26,SG Rohrbach/St. Veit,11teamsports 1. Landesliga,2322,39,-0.0521,0.0496,-0.0025,-0.0025,53.9,53.9,45.7
776250,Maximilian Sellinger,2002,24,FSC Hochegger Dächer Eggendorf/Hartberg Amat. / Scheiblingkirchen-Warth / USV Scheiblingkirchen-Warth,11teamsports 1. Landesliga / Landesliga,3590,58,0.0109,-0.0134,-0.0025,0.0075,51.3,51.3,27.1
839667,Daniel Mayer,2003,23,Zeltweg,Oberliga Nord,16,1,-0.0007,-0.0018,-0.0025,0.0275,54.0,54.0,83.3
842047,Julian Höffernig,2003,23,VfB Hohenems,Regionalliga West,59,6,-0.0018,-0.0006,-0.0025,0.0275,54.2,54.2,84.6
941675,Jasin Mustafi,2004,22,SV druckmittel.at Gloggnitz,Regionalliga Ost,24,2,-0.0005,-0.0019,-0.0025,0.0475,54.2,54.2,93.3
954277,Deniz Seker,2006,20,UFC Stampfl-Bau Ostermiething,LT1 OÖ Liga,30,4,-0.0009,-0.0015,-0.0025,0.0975,53.4,53.4,93.7
991700,Raphael Mayer,2008,18,NWZ Horn-Hollabrunn U16,ÖFB Jugendregionalliga U16,46,1,-0.0049,0.0024,-0.0025,0.2075,50.6,50.6,94.6
1015932,Maximilian Fankhauser,2008,18,AKA Tirol U16 / AKA Tirol U18 / SVG Mayrhofen,HYPO TIROL Liga / ÖFB Jugendliga U16 / ÖFB Jugendliga U18,3369,44,0.0039,-0.0065,-0.0026,0.2074,50.7,50.7,23.1
1017009,Raphael Konrad,2007,19,Gnas,Landesliga,27,4,-0.0008,-0.0018,-0.0026,0.1474,49.9,49.9,63.1
1040996,Berat Gül,2006,20,SK Slovan HAC,Wiener Stadtliga,108,6,-0.0001,-0.0025,-0.0026,0.0974,53.5,53.5,69.4
1052441,Maximilian Thomas Görtschacher,2008,18,Lendorf,Kärntner Liga,19,1,-0.0007,-0.002,-0.0026,0.2074,50.8,50.8,65.8
1057006,Leo Panis,2007,19,NWZ SPG 1. Fortuna Wr. Neustadt SC U18,ÖFB Jugendregionalliga U18,31,1,-0.0011,-0.0016,-0.0026,0.1474,50.1,50.1,72.3
1103893,Peter Stehring,2009,17,DSV Leoben,Landesliga,8,1,-0.0003,-0.0023,-0.0026,0.2574,53.0,53.0,76.4
1180852,Lucas Dunca,2011,15,AKA SV Ried U15,ÖFB Jugendliga U15,98,3,-0.0041,0.0014,-0.0026,0.3674,53.5,53.5,81.6
1223148,Furkan Tas,2010,16,Oberland West,HYPO TIROL Liga,27,3,-0.0014,-0.0011,-0.0026,0.3174,49.8,49.8,88.5
1237277,Linus Josef Klaunzer,2010,16,Matrei,Kärntner Liga,145,5,-0.0162,0.0137,-0.0026,0.3174,50.0,50.0,89.5
